gene_name	Spring_1	Spring_2	Spring_3	Spring_4	tHIO_1	tHIO_2	tHIO_3	Infant_1	Adult_1	Adult_2	Adult_3
PTER	260	191	162	139	18	60	51	165	281	253	359
PTF1A	1	1	0	1	0	1	0	0	0	0	0
PTGDR	2	0	11	1	0	3	8	24	21	12	23
PTGDR2	118	65	54	42	24	21	86	202	308	269	380
PTGDS	57	136	29	20	339	15	117	523	375	478	304
PTGER1	207	155	167	226	346	286	551	276	41	23	33
PTGER2	211	83	93	124	117	107	152	244	292	232	251
PTGER3	243	182	259	200	321	128	870	227	67	52	28
PTGER4	1618	1029	604	735	209	260	453	513	1077	946	1096
PTGES	99	156	121	81	175	65	85	88	134	133	103
PTGES2	1071	1040	904	719	609	884	845	651	1170	636	1005
PTGES3	1983	1970	1966	1367	343	673	1051	1429	1797	1116	1505
PTGFR	26	12	42	28	33	7	16	150	19	16	9
PTGFRN	2445	766	2986	3250	1528	1288	1392	2508	1336	951	1101
PTGIR	102	74	78	112	448	81	129	105	41	41	11
PTGIS	1484	684	738	1264	2270	626	2753	1741	382	399	124
PTGR1	3020	3398	2578	1777	647	1349	1330	2991	3567	7316	11355
PTGR2	263	219	241	185	21	99	106	177	197	281	332
PTGS1	344	224	485	438	80	301	124	1298	744	890	524
PTGS2	54	56	101	67	11	51	14	404	38	58	7
PTH	0	0	0	0	0	0	1	0	0	0	0
PTH1R	132	100	196	171	315	206	258	136	56	67	37
PTH2	0	0	0	0	0	0	0	0	0	0	0
PTH2R	0	0	1	0	0	0	0	2	0	0	1
PTHLH	13	25	23	8	24	6	32	150	23	22	5
PTK2	2228	1551	1647	1459	536	689	916	1446	1382	1158	1578
PTK2B	2237	1290	2356	1803	325	1558	1114	961	1639	1942	2552
PTK6	82	52	11	15	1	11	10	47	1480	809	1036
PTK7	2494	1451	2208	2615	5108	2018	4167	1548	342	339	278
PTMA	9770	9710	7517	6220	3690	6260	8387	8150	7659	5086	7854
PTMS	3465	3244	2467	2697	5129	4260	5213	4021	1995	1078	1093
PTN	1918	2765	2029	2398	2489	1767	1544	1287	160	185	122
PTOV1	1987	2044	1875	1577	1734	1845	2264	1434	1532	1169	1384
PTP4A1	3710	3540	4155	3799	760	1530	1513	1423	2639	1705	2867
PTP4A2	3396	2712	2605	2476	576	1002	1498	2201	3088	1867	3113
PTP4A3	334	283	217	211	323	312	301	644	198	153	112
PTPDC1	127	74	70	84	67	39	44	122	46	63	53
PTPLA	130	155	148	229	184	155	104	192	27	40	21
PTPLAD1	2126	2141	1725	1560	495	843	1378	1279	1211	853	1493
PTPLAD2	20	36	27	38	13	11	18	148	96	55	76
PTPLB	252	238	209	264	24	78	72	126	261	283	444
PTPMT1	567	835	511	404	384	452	520	376	411	319	447
PTPN1	764	383	593	593	300	438	459	805	655	679	791
PTPN11	1611	418	1680	1676	355	553	891	1632	1273	921	1271
PTPN12	1075	408	797	636	314	386	601	1037	776	586	641
PTPN13	184	99	323	246	122	183	267	362	90	125	78
PTPN14	431	85	595	508	202	241	357	719	171	186	101
PTPN18	1163	732	841	691	384	715	729	979	1679	1439	1890
PTPN2	405	430	420	235	83	198	234	318	370	345	320
PTPN20A	0	0	0	0	0	0	0	0	0	0	0
PTPN20B	0	0	0	0	0	0	0	0	0	0	0
PTPN21	1216	387	1032	934	412	475	629	741	518	430	656
PTPN22	11	14	14	13	9	1	0	96	274	265	341
PTPN23	1383	544	1348	969	512	792	1143	874	740	771	1082
PTPN3	1887	990	1973	1556	105	792	633	576	1410	1159	1867
PTPN4	211	175	123	127	22	53	78	145	192	145	179
PTPN5	5	1	0	1	0	0	2	23	8	12	22
PTPN6	619	492	355	262	61	288	410	909	1179	749	985
PTPN7	5	2	1	0	0	0	0	282	260	164	183
PTPN9	1527	1240	1524	1283	503	871	971	1043	1417	1061	1743
PTPRA	1790	1123	1444	1309	1111	1147	1353	1676	1151	1089	1318
PTPRB	832	428	288	170	26	67	114	773	616	867	615
PTPRC	10	14	1	2	0	4	4	1135	1397	1419	2107
PTPRCAP	42	25	45	41	16	17	19	277	642	371	601
PTPRD	373	276	351	378	423	138	149	298	611	623	602
PTPRE	377	175	257	224	15	142	107	578	510	604	623
PTPRF	14833	4307	11849	10493	1286	5901	5852	4744	9013	8125	14287
PTPRG	675	267	425	494	264	200	357	611	233	332	320
PTPRH	1348	868	1573	1015	328	782	537	938	5383	3519	5777
PTPRJ	1263	503	967	839	128	469	473	761	1381	1225	1560
PTPRK	3228	1314	2246	2147	306	896	1385	1587	1891	1610	2208
PTPRM	999	435	732	658	404	383	414	1329	615	734	539
PTPRN	159	82	72	93	7	73	93	137	67	91	37
PTPRN2	547	261	221	198	89	208	154	494	258	271	310
PTPRO	24	12	3	6	7	3	12	98	68	34	33
PTPRQ	1	1	2	1	0	0	1	1	3	0	0
PTPRR	68	37	56	23	1	17	13	73	210	135	333
PTPRS	596	325	783	810	1075	822	752	854	204	325	125
PTPRT	47	11	30	42	20	18	28	56	26	70	38
PTPRU	377	61	219	66	285	198	496	82	37	43	16
PTPRVP	5	1	2	4	0	2	0	8	74	20	13
PTPRZ1	82	2	0	5	2	0	1	259	34	74	7
PTRF	8959	3943	7524	9500	9402	5736	10370	11227	2653	2529	1445
PTRH1	116	92	64	63	69	85	125	80	68	35	76
PTRH2	241	315	213	161	123	219	273	143	292	176	264
PTRHD1	570	1123	428	336	376	435	469	311	430	260	467
PTS	152	209	154	134	97	68	67	126	214	151	205
PTTG1	250	322	296	228	245	240	279	183	224	118	152
PTTG1IP	6513	6082	4602	4246	2539	2782	3766	4286	4985	4291	6408
PTTG2	0	3	4	0	2	3	2	3	4	3	0
PTTG3P	10	14	14	12	7	18	16	4	10	5	5
PTX3	47	86	120	123	84	118	24	145	20	6	11
PTX4	0	0	0	0	1	1	0	18	5	0	0
PUF60	2619	3148	2123	2033	1428	1913	2136	1617	1968	1405	1966
PUM1	2038	821	1557	1248	339	587	981	1294	983	789	1096
PUM2	2199	1264	1857	1572	258	620	821	1838	1730	1477	1965
PURA	388	243	325	267	71	132	162	348	583	435	691
PURB	791	467	762	708	220	345	390	832	687	628	617
PURG	14	39	22	29	30	18	50	26	4	2	0
PUS1	258	170	233	137	84	180	324	195	315	202	261
PUS10	192	203	181	161	8	60	44	130	224	186	328
PUS3	266	320	226	160	140	180	175	157	228	184	235
PUS7	218	146	170	126	48	64	148	116	174	97	143
PUS7L	37	60	41	31	4	4	18	70	58	40	57
PUSL1	192	332	220	144	198	254	316	168	187	114	189
PVALB	0	0	0	0	0	0	0	2	2	4	0
PVR	2622	1545	2456	1948	447	1794	1363	809	787	731	944
PVRIG	13	4	24	11	4	7	2	57	101	74	110
PVRL1	3607	1073	2233	1916	548	1412	2421	1228	1320	1046	1528
PVRL2	4239	2726	3665	2633	1890	3429	3562	1335	2604	1551	3061
PVRL3	728	579	554	389	74	246	292	366	475	420	607
PVRL3-AS1	1	3	0	1	1	1	0	2	0	4	1
PVRL4	76	7	39	12	3	4	23	10	13	9	29
PVT1	4	11	12	12	8	3	34	17	28	16	17
PWP1	687	822	637	582	269	311	404	608	564	402	648
PWP2	498	175	455	340	176	270	355	425	499	335	512
PWRN1	5	15	5	16	0	5	3	0	0	0	0
PWRN2	0	0	0	0	0	0	0	0	0	0	0
PWWP2A	544	362	460	298	142	270	276	369	250	243	333
PWWP2B	798	465	690	432	416	974	971	242	340	227	272
PXDC1	1204	1126	1046	1381	1112	1088	1050	812	1626	967	2079
PXDN	4730	1560	5540	7855	6113	3699	5013	4508	1025	869	564
PXDNL	7	6	13	9	12	7	31	5	14	9	2
PXK	235	144	190	146	93	96	162	353	232	221	195
PXMP2	794	1291	826	596	506	834	722	475	1587	792	1623
PXMP4	464	508	339	245	168	153	257	324	355	296	379
PXN	2674	1559	2613	1977	829	2025	1623	1974	3358	2937	3838
PXT1	3	1	5	2	0	1	3	2	2	0	6
PYCARD	452	708	463	248	239	355	504	573	1255	767	1011
PYCR1	859	880	732	798	3592	783	1355	463	370	157	372
PYCR2	768	562	620	555	682	641	876	816	710	572	779
PYCRL	206	233	198	153	212	184	260	115	108	95	124
PYDC1	0	0	0	0	0	0	1	0	0	1	0
PYDC2	0	0	0	0	0	0	0	0	0	0	0
PYGB	2376	1410	1814	1742	1016	1032	1280	2312	1521	1217	1543
PYGL	179	174	104	105	213	71	208	415	134	172	93
PYGM	89	102	140	152	260	86	176	350	76	58	35
PYGO1	17	13	25	26	14	21	21	42	7	11	9
PYGO2	1391	1003	1086	884	633	984	1195	887	1172	837	1341
PYHIN1	0	0	1	0	0	0	0	36	49	31	57
PYROXD1	133	152	111	85	8	23	28	77	213	121	245
PYROXD2	82	75	89	43	69	74	109	114	90	65	55
PYY	3921	3872	491	923	434	1307	2399	448	66	34	32
PYY2	5	3	6	1	0	2	3	2	2	5	0
PZP	1	0	0	0	1	0	0	6	5	7	2
QARS	5794	6835	4908	4124	2413	3415	4563	3122	4419	3290	5050
QDPR	807	902	665	631	195	438	500	512	776	472	1026
QKI	556	468	518	550	291	276	366	1232	407	478	366
QPCT	467	418	170	134	79	47	210	141	81	56	87
QPCTL	171	344	139	109	118	113	165	84	147	92	98
QPRT	3464	4122	4713	3404	2026	4629	3147	1185	2423	1161	913
QRFP	3	0	3	0	0	3	2	1	2	1	3
QRFPR	14	18	7	4	0	0	3	2	0	3	0
QRICH1	1612	1082	1443	1187	780	985	1140	1032	925	849	1163
QRICH2	46	26	49	34	31	21	51	32	18	25	24
QRSL1	410	387	305	294	94	164	250	417	332	312	404
QSER1	484	218	470	375	133	240	302	395	226	255	231
QSOX1	3582	1761	1733	1646	1946	1180	2018	2354	2135	2150	2233
QSOX2	248	158	238	191	93	130	187	190	195	208	208
QTRT1	372	359	355	244	334	317	487	376	606	490	523
QTRTD1	422	178	348	275	88	152	298	288	227	234	319
R3HCC1	807	1248	750	694	971	899	1028	698	630	437	653
R3HDM1	437	227	405	414	187	163	373	463	257	283	387
R3HDM2	1447	478	1061	1024	452	598	791	968	927	929	970
R3HDM4	1271	1150	918	837	811	954	1249	954	1186	818	968
R3HDML	15	25	17	13	2	8	12	9	15	27	16
RAB10	1499	1120	1163	1019	220	394	706	1382	1667	1058	2026
RAB11A	2476	2421	1993	1657	492	741	910	1741	1906	1274	2102
RAB11B	2584	1786	1913	1653	1658	1667	2190	1688	1830	1230	1681
RAB11FIP1	3404	1183	3758	2575	372	1664	1455	1683	5132	5228	8455
RAB11FIP2	278	201	237	230	61	83	132	272	130	127	118
RAB11FIP3	1476	923	1400	1369	862	1197	1313	1209	1278	861	1273
RAB11FIP4	1520	457	1314	974	93	650	626	682	1306	940	1364
RAB11FIP5	713	309	571	539	506	531	634	460	310	241	271
RAB12	410	443	420	330	260	217	215	523	382	326	343
RAB13	792	649	740	520	719	496	693	686	651	484	582
RAB14	1733	1265	1374	1112	307	566	636	1167	1662	1257	1878
RAB15	497	205	420	419	380	274	555	562	460	449	581
RAB17	1136	1488	1578	1221	189	1312	536	526	2611	1640	2318
RAB18	733	908	617	598	168	215	291	620	625	499	760
RAB19	14	6	8	14	2	10	8	9	20	16	39
RAB1A	3897	3858	3560	2933	884	1448	1710	1879	2675	1918	3437
RAB1B	3350	3382	2699	2453	2588	3057	2954	2400	3378	2179	3883
RAB20	718	720	335	304	95	290	340	364	768	521	845
RAB21	458	274	426	328	121	239	231	447	471	420	506
RAB22A	789	497	750	624	236	324	371	580	1051	708	1196
RAB23	413	625	602	716	186	240	294	937	336	242	178
RAB24	619	744	679	432	516	630	501	419	770	533	537
RAB25	2205	3217	1911	1380	610	1885	1931	756	2024	1187	1985
RAB26	221	274	172	71	38	83	100	94	266	230	132
RAB27A	361	268	222	223	40	79	101	373	443	354	599
RAB27B	836	630	303	233	65	76	106	114	113	74	170
RAB28	232	236	192	165	63	72	123	229	207	145	197
RAB2A	1666	1638	1394	1208	512	557	745	1304	1414	1028	1931
RAB2B	317	312	279	228	183	181	153	334	245	193	221
RAB30	131	129	140	206	56	46	49	86	578	567	1236
RAB31	913	590	603	756	681	265	667	1467	744	696	742
RAB32	719	1279	627	630	414	730	475	449	314	178	232
RAB33A	16	29	15	27	59	33	18	39	35	24	14
RAB33B	193	201	101	161	63	55	109	144	120	85	125
RAB34	1556	2134	1218	1329	3055	1650	1784	974	426	322	222
RAB35	1029	652	794	742	591	730	731	928	973	712	1107
RAB36	86	26	78	68	58	46	76	100	18	35	35
RAB37	228	215	179	155	50	135	112	213	378	241	279
RAB38	100	178	156	110	80	101	96	83	42	35	44
RAB39A	1	2	1	0	0	0	0	14	5	3	2
RAB39B	10	1	15	14	7	3	12	28	43	36	44
RAB3A	34	31	40	32	49	40	38	160	59	42	54
RAB3B	144	31	82	53	45	40	90	233	143	263	108
RAB3C	15	30	16	18	0	20	11	48	14	32	48
RAB3D	2487	1149	2909	2351	465	2433	1907	684	468	385	529
RAB3GAP1	1330	633	1192	1010	247	460	636	1213	1177	688	1098
RAB3GAP2	646	467	620	451	121	230	327	546	547	465	632
RAB3IL1	178	201	179	166	484	248	138	405	155	109	85
RAB3IP	792	533	758	513	62	275	358	314	589	435	621
RAB40A	6	9	6	6	8	1	5	6	3	2	0
RAB40AL	0	0	0	0	0	1	4	0	0	0	0
RAB40B	289	222	243	140	114	171	172	161	164	146	107
RAB40C	941	559	668	509	453	686	868	514	824	620	927
RAB41	11	13	7	5	2	7	7	5	9	10	11
RAB42	68	149	160	132	63	131	26	33	29	8	13
RAB43	53	28	35	45	23	42	38	31	37	11	49
RAB4A	987	984	708	585	302	424	627	581	645	486	800
RAB4B	0	0	0	0	0	0	0	0	0	0	0
RAB4B-EGLN2	0	0	0	0	0	0	0	0	0	0	0
RAB5A	903	566	749	648	343	373	501	616	610	612	922
RAB5B	3940	3013	3504	2893	1341	2077	2469	3287	3073	2451	3313
RAB5C	4006	4613	3080	2909	1781	2923	2630	2170	3623	2344	4208
RAB6A	2056	1767	2261	1891	541	949	856	1608	2381	1673	3146
RAB6B	80	122	95	185	91	83	48	519	224	187	110
RAB6C	0	2	3	5	1	1	1	5	6	1	5
RAB7A	4725	4436	4281	3530	1662	2736	3010	3498	4228	2850	5111
RAB7L1	1246	1229	1699	1241	130	1188	470	464	596	256	312
RAB8A	1953	1707	2099	1707	800	1632	1265	1292	2867	2032	4276
RAB8B	210	229	239	225	56	95	102	342	417	478	799
RAB9A	339	505	316	259	152	174	239	294	442	275	396
RAB9B	173	165	242	215	50	75	70	217	48	43	35
RAB9BP1	0	0	0	0	0	0	0	0	0	0	0
RABAC1	1137	2154	895	820	1751	1150	1239	826	1275	673	1166
RABEP1	1034	558	868	722	228	343	550	1107	981	777	1089
RABEP2	730	490	620	413	205	332	422	418	571	428	468
RABEPK	376	548	372	271	468	405	497	285	259	198	262
RABGAP1	1309	689	1447	1120	343	624	885	1589	697	663	652
RABGAP1L	1114	528	778	702	120	303	439	641	857	794	1103
RABGEF1	393	332	346	342	75	207	163	319	300	246	391
RABGGTA	424	379	385	283	198	313	255	239	420	326	449
RABGGTB	529	586	478	357	78	151	215	454	728	583	639
RABIF	351	399	280	223	164	210	219	221	262	186	317
RABL2A	92	101	123	86	44	66	92	85	76	55	46
RABL2B	266	195	243	153	96	149	183	162	202	140	144
RABL3	537	444	471	329	130	235	247	346	380	259	456
RABL5	339	364	200	208	342	240	305	256	104	80	79
RAC1	3875	3708	2848	2485	842	1370	1887	2683	4540	3502	4745
RAC2	79	66	26	19	22	46	52	883	1009	826	1211
RAC3	197	244	181	180	514	240	222	105	59	38	43
RACGAP1	507	489	542	507	242	245	426	475	317	194	181
RACGAP1P	1	0	2	1	0	0	1	0	0	0	1
RAD1	378	424	267	310	95	151	202	260	218	163	204
RAD17	316	234	375	285	69	94	136	262	288	234	293
RAD18	173	104	187	143	25	42	94	253	485	376	424
RAD21	2703	1961	2181	1879	294	483	858	2038	1706	1325	1661
RAD21-AS1	1	3	0	0	3	3	0	2	1	1	2
RAD21L1	0	0	0	0	0	0	0	0	0	0	1
RAD23A	1938	1790	1729	1536	1144	1627	1941	1657	1805	1204	1678
RAD23B	2173	1428	2069	1767	460	895	1232	1667	1510	1206	2043
RAD50	912	417	786	698	177	298	439	801	930	638	871
RAD51	137	143	118	126	37	65	119	103	96	43	61
RAD51AP1	108	135	104	102	24	36	39	114	50	33	35
RAD51AP2	1	0	1	3	0	0	2	0	0	0	0
RAD51B	53	108	68	64	39	17	35	41	53	29	71
RAD51C	93	94	115	62	83	59	81	206	207	123	107
RAD51D	157	124	119	110	80	81	134	155	113	69	125
RAD51L3-RFFL	0	0	0	0	0	0	0	0	0	0	0
RAD52	115	91	136	72	26	63	126	146	141	140	139
RAD54B	69	59	69	40	16	26	63	51	31	23	30
RAD54L	124	78	127	152	37	97	127	116	100	76	70
RAD54L2	138	31	106	112	52	73	78	127	69	78	136
RAD9A	285	256	293	165	113	218	222	184	354	493	217
RAD9B	3	4	4	2	1	0	3	7	4	5	1
RADIL	9	10	17	11	27	29	8	69	35	32	22
RAE1	677	848	594	486	373	560	625	432	460	339	496
RAET1E	0	2	1	0	0	0	0	1	0	4	0
RAET1G	0	2	1	0	3	4	2	2	4	1	2
RAET1K	2	1	0	0	0	0	0	3	2	0	0
RAET1L	0	0	0	0	0	0	0	0	0	0	0
RAF1	2262	1946	2135	1782	622	957	1248	1748	2317	1820	2692
RAG1	104	54	73	62	4	24	15	41	67	56	81
RAG2	2	1	1	2	1	0	1	1	4	1	2
RAI1	1105	177	986	836	518	793	986	805	419	373	444
RAI14	1042	616	702	1080	960	286	959	658	322	333	544
RAI2	358	210	216	255	313	248	252	490	263	202	203
RALA	1236	1105	1062	830	198	365	403	789	1227	770	1211
RALB	2079	1919	1841	1557	444	1154	966	1200	1798	1264	2041
RALBP1	1334	624	1010	934	321	377	856	1176	951	784	924
RALGAPA1	185	88	190	117	29	47	69	143	160	167	176
RALGAPA2	1872	379	1272	1126	138	495	769	843	934	1018	1248
RALGAPB	1215	555	1022	861	205	392	529	916	1191	1062	1501
RALGDS	1089	585	855	670	701	634	973	1179	1254	1121	1186
RALGPS1	1656	786	1270	1031	151	593	432	643	1322	1122	1594
RALGPS2	363	235	440	415	49	115	146	552	407	364	637
RALY	3591	3525	2569	2259	1892	2237	2784	2254	3053	2064	3142
RALYL	96	141	115	93	11	120	37	75	3	26	12
RAMP1	757	1180	1113	747	1072	1343	1790	1025	862	634	770
RAMP2	365	666	213	118	237	206	240	601	311	246	195
RAMP3	13	3	8	2	0	0	11	274	266	203	157
RAN	1766	2718	1545	1294	576	972	1404	1197	1503	890	1378
RANBP1	619	761	644	525	523	686	847	527	643	380	504
RANBP10	524	177	515	301	172	221	357	498	390	380	371
RANBP17	93	33	46	51	15	21	28	85	37	38	26
RANBP2	1826	399	1929	1459	197	533	964	1417	1496	1561	1719
RANBP3	1301	841	1130	1053	798	1050	1335	1169	939	710	897
RANBP3L	3	3	14	2	1	1	0	20	5	5	3
RANBP6	425	267	328	281	65	92	130	339	212	167	208
RANBP9	783	460	770	610	387	322	463	698	623	508	723
RANGAP1	1220	599	889	846	540	731	1197	982	1332	873	1004
RANGRF	77	134	40	32	45	52	58	65	53	31	26
RAP1A	931	1144	948	770	223	507	442	1078	864	677	995
RAP1B	360	493	405	346	77	118	138	247	352	216	356
RAP1GAP	1384	468	393	378	135	261	604	572	625	574	1074
RAP1GAP2	691	157	438	336	58	263	245	517	386	536	516
RAP1GDS1	516	551	433	442	113	124	199	554	468	413	463
RAP2A	557	465	362	338	60	159	198	481	315	253	429
RAP2B	541	261	353	331	125	185	204	496	338	225	276
RAP2C	333	516	288	270	40	110	95	232	364	266	360
RAPGEF1	1765	557	1621	1545	701	1048	1418	1922	1725	1618	2196
RAPGEF2	998	299	817	770	125	287	322	733	650	849	1058
RAPGEF3	76	73	67	28	45	44	63	155	166	221	120
RAPGEF4	147	86	74	83	15	29	61	160	56	107	55
RAPGEF5	460	208	188	190	39	71	111	353	490	502	545
RAPGEF6	273	126	153	149	19	49	110	291	212	219	369
RAPGEFL1	1750	616	828	594	136	341	438	1023	2575	2212	3011
RAPH1	1249	430	1085	924	100	371	523	540	972	820	1363
RAPSN	1	0	0	1	0	0	0	5	5	10	1
RARA	1279	828	1145	847	1050	1170	974	1024	1393	933	1383
RARB	191	214	108	115	42	31	60	169	37	28	38
RARG	276	226	273	157	684	217	361	465	122	97	67
RARRES1	1968	3178	1825	860	323	1059	611	283	90	96	84
RARRES2	886	1147	574	566	1807	972	1299	1420	1009	893	629
RARRES3	292	627	325	328	199	169	87	772	2836	1284	2447
RARS	1125	842	1199	1004	320	449	527	975	2491	1705	2396
RARS2	960	1248	943	828	514	501	507	597	559	470	609
RASA1	710	299	561	475	114	179	240	535	484	413	591
RASA2	135	69	132	81	10	25	16	109	74	93	137
RASA3	315	165	315	282	311	255	340	706	518	396	333
RASA4	29	27	28	32	34	31	26	58	60	66	88
RASA4P	36	35	30	20	10	13	23	27	133	77	111
RASAL1	145	3	2	1	2	0	4	23	11	9	18
RASAL2	728	224	473	510	133	174	301	442	236	250	272
RASAL3	21	5	1	0	0	8	20	265	428	379	360
RASD1	202	186	70	107	58	72	157	305	222	311	421
RASD2	173	82	150	133	124	185	112	302	65	84	107
RASEF	157	32	91	48	7	16	50	51	54	35	111
RASGEF1A	14	20	30	20	8	18	12	9	19	18	40
RASGEF1B	265	180	108	112	34	48	71	231	402	189	308
RASGEF1C	0	0	4	2	0	5	6	41	8	7	3
RASGRF1	9	8	8	1	0	5	1	12	23	10	12
RASGRF2	91	44	70	47	8	8	30	200	171	178	181
RASGRP1	41	11	17	27	5	11	27	71	96	73	144
RASGRP2	91	136	123	113	116	147	127	436	185	189	179
RASGRP3	118	107	66	41	17	16	37	209	212	209	176
RASGRP4	16	6	2	3	2	10	6	105	64	76	54
RASIP1	151	131	67	21	8	21	33	403	229	246	159
RASL10A	10	18	11	2	61	28	9	10	28	23	14
RASL10B	144	89	156	136	152	172	178	77	71	30	35
RASL11A	163	200	126	122	166	103	289	291	565	329	515
RASL11B	180	227	114	112	474	44	227	79	10	12	16
RASL12	320	561	307	232	337	165	492	289	146	119	92
RASSF1	420	503	356	338	534	284	383	533	609	491	556
RASSF10	101	22	60	59	2	48	76	31	13	8	27
RASSF2	1021	754	910	1506	921	534	613	1591	465	415	352
RASSF3	1093	662	1123	1017	261	462	698	1563	1090	714	834
RASSF4	1475	1185	1140	791	269	565	571	1211	1648	1587	1854
RASSF5	99	20	15	23	50	26	23	512	659	557	653
RASSF6	370	236	171	161	32	63	57	115	319	250	506
RASSF7	1055	1147	780	429	256	774	783	410	1386	744	960
RASSF8	421	205	408	396	149	139	198	368	97	125	90
RASSF9	59	10	15	16	5	3	22	86	27	16	19
RAVER1	2106	802	1963	1550	721	1311	1891	1249	1501	1051	1625
RAVER2	948	518	999	745	98	330	370	683	1334	1098	1598
RAX	0	0	1	0	0	0	0	0	0	0	0
RAX2	0	1	0	0	0	0	0	0	0	0	0
RB1	817	550	758	589	157	258	317	672	568	410	640
RB1CC1	740	470	761	710	151	213	399	735	944	674	1004
RBAK	396	109	315	282	82	88	152	341	247	214	284
RBAK-LOC389458	0	0	0	0	0	0	0	0	0	0	0
RBBP4	975	938	937	760	262	436	642	813	626	597	635
RBBP5	485	230	382	300	112	211	262	362	430	315	507
RBBP6	1060	436	1167	881	422	580	726	1191	856	841	978
RBBP7	2634	2609	2407	2185	1007	1440	1937	2704	1837	1505	1773
RBBP8	454	412	374	347	92	158	170	314	436	356	506
RBBP9	511	656	435	418	163	222	252	365	299	238	344
RBCK1	1590	1182	1439	1022	920	990	1261	1395	1964	1352	1769
RBFA	381	442	591	420	171	412	275	279	313	309	501
RBFOX1	0	1	0	2	5	0	0	4	1	5	1
RBFOX2	2661	1591	2637	2864	1086	1025	1712	3218	1165	1067	961
RBFOX3	5	0	7	3	2	7	3	20	50	20	5
RBKS	387	799	576	433	100	415	209	122	781	375	901
RBL1	114	55	85	143	37	39	73	163	47	39	73
RBL2	1452	1009	1298	1125	385	535	632	1432	1597	1749	2534
RBM10	1291	728	1219	851	469	719	1157	1058	1075	857	960
RBM11	8	10	6	5	2	0	4	3	2	5	0
RBM12	1128	722	992	907	338	471	659	849	746	668	790
RBM12B	249	85	279	159	64	160	179	241	140	109	186
RBM14	906	452	695	592	232	563	876	732	680	493	633
RBM14-RBM4	0	0	1	0	1	0	0	0	0	0	0
RBM15	210	93	187	117	26	105	137	139	174	125	157
RBM15B	2324	907	1757	1604	1218	1566	2058	1512	1206	1016	1371
RBM17	1282	981	1288	912	430	700	904	1012	1346	1056	1234
RBM18	422	417	308	260	101	156	158	391	292	258	317
RBM19	496	156	406	330	144	235	344	382	331	276	329
RBM20	22	17	36	69	16	38	42	50	12	27	5
RBM22	1291	1082	992	784	1147	919	1356	807	886	699	969
RBM23	1293	1102	1152	968	737	1047	1065	1032	1220	881	1672
RBM24	43	36	56	108	15	45	9	301	62	33	13
RBM25	1241	473	1202	889	233	550	536	1039	935	762	771
RBM26	497	207	410	333	93	191	315	454	252	263	277
RBM26-AS1	36	42	21	24	9	7	12	21	10	11	16
RBM27	528	234	505	396	106	231	280	415	352	313	545
RBM28	302	149	274	229	87	136	166	240	201	202	179
RBM3	3879	7464	3402	3308	3172	2530	2585	2750	2087	1492	2732
RBM33	943	344	923	711	153	287	410	809	712	783	587
RBM34	568	590	516	486	269	318	406	416	481	393	586
RBM38	684	517	810	656	607	1297	714	1254	714	493	605
RBM39	1845	1196	1986	1184	336	686	834	1792	1893	1739	1487
RBM4	942	941	684	524	365	459	553	583	471	423	464
RBM41	404	222	358	224	77	153	177	286	344	289	370
RBM42	1449	1380	1377	1091	977	1454	1529	1022	1191	775	1168
RBM43	155	181	111	122	54	29	95	221	75	77	100
RBM44	1	1	3	1	0	0	0	3	3	5	3
RBM45	180	193	179	126	58	64	79	126	102	83	153
RBM46	0	0	0	3	0	0	0	2	0	0	0
RBM47	3141	1771	2919	2362	133	981	679	1219	3410	2947	4278
RBM48	173	175	125	116	62	104	140	155	174	112	142
RBM4B	398	316	292	242	204	234	384	270	223	152	173
RBM5	1739	1176	1761	1189	585	1013	1197	1736	1748	1657	1386
RBM6	1644	741	1949	1230	574	984	1028	1391	1936	1963	1451
RBM7	298	379	252	219	85	104	157	174	212	172	249
RBM8A	170	179	161	147	96	131	135	168	178	131	170
RBMS1	530	345	460	455	238	173	323	691	280	299	230
RBMS2	1333	430	1087	832	459	597	788	866	620	472	498
RBMS3	129	69	142	117	79	67	89	323	114	133	65
RBMX	2370	2411	2257	1700	727	1207	1436	1627	1914	1545	1761
RBMX2	299	374	294	197	189	198	271	240	294	192	241
RBMXL1	705	654	615	559	181	319	392	623	527	424	541
RBMXL2	0	0	2	0	0	0	0	0	0	4	0
RBMXL3	0	0	0	0	0	0	1	0	0	0	0
RBMY1A1	0	0	0	0	0	0	0	0	0	0	0
RBMY1A3P	0	0	0	0	0	0	0	0	0	0	0
RBMY1B	0	0	0	0	0	0	0	0	0	0	0
RBMY1D	0	0	0	0	0	0	0	0	0	0	0
RBMY1E	0	0	0	0	0	0	0	0	0	0	0
RBMY1F	0	0	0	0	0	0	0	0	0	0	0
RBMY1J	0	0	0	0	0	0	0	0	0	0	0
RBMY2EP	0	0	0	0	0	0	0	0	0	0	0
RBMY2FP	0	0	0	0	0	0	0	0	0	0	0
RBMY3AP	0	0	0	0	0	0	0	0	0	0	0
RBP1	1556	2629	1063	1051	1572	978	1338	1263	737	448	244
RBP2	8894	27921	36681	28218	4182	21356	2495	9363	65067	40814	63803
RBP3	3	1	4	8	0	0	3	6	10	15	20
RBP4	94	55	44	49	10	15	35	6	19	97	37
RBP5	25	6	36	19	4	37	17	260	145	129	90
RBP7	10	17	3	4	0	0	2	84	76	61	23
